Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-04-16 22:03:54,lmarbun@hotmail.com,Kenari Purnawati,20 - 24 Tahun,ub,Computer science - Intelligent system,5,4,5,3,4,4,5,4,4,5,4,4,5,3,5,5,5,4,5,2
2026-04-25 07:39:26,cpadmasari@hotmail.com,"dr. Safina Yulianti, M.Kom.",> 25 Tahun,UGM,Statistika Terapan dan Komputasi,5,4,2,3,4,2,4,5,2,4,2,5,5,4,4,2,5,5,3,4
2026-04-16 08:00:10,msetiawan@yahoo.com,"Cut Uli Kusmawati, M.M.",20 - 24 Tahun,Universitas Negeri Semarang ,manajemen ,5,2,5,4,3,2,4,4,3,5,1,3,4,5,4,4,4,4,5,3
2026-04-07 01:26:08,isalahudin@gmail.com,"dr. Ami Siregar, S.IP",20 - 24 Tahun,Trilogi,Teknik Informatika dan Komputer ,4,4,5,4,2,4,2,3,4,3,4,4,4,4,4,3,5,4,5,1
2026-04-28 00:14:21,jefri70@yahoo.com,Juli Wulandari,> 25 Tahun,Universitas Negeri Jakarta,Teknik Sipil,3,5,4,3,3,4,4,3,4,3,5,4,4,4,4,3,4,4,1,4
2026-04-21 16:42:50,syahrini87@hotmail.com,"Ir. Ghaliyati Usada, S.E.",20 - 24 Tahun,Univertas Islam Lamongan,Kehutanan ,4,3,5,3,4,5,5,4,5,2,2,4,3,4,4,5,4,4,5,1
2026-04-22 20:16:29,fitria32@hotmail.com,Shania Saptono,20 - 24 Tahun,Universitas Indraprasta,Teknik,4,4,4,4,2,5,3,5,4,2,5,4,5,4,4,4,5,5,5,4
2026-04-13 04:36:49,qzulaika@yahoo.com,"Drs. Elisa Jailani, M.M.",> 25 Tahun,Kyoto University of Advanced Science ,Manajemen ,3,4,1,2,4,3,3,3,3,5,4,4,4,5,5,4,4,5,4,4
2026-04-13 12:38:33,joko16@yahoo.com,Dian Winarsih,20 - 24 Tahun,Universitas Indonesia,STEI,3,4,4,4,5,3,1,4,4,3,4,3,4,5,1,3,5,5,5,4
2026-04-26 18:52:03,lintangbudiyanto@yahoo.com,"Lala Hardiansyah, S.E.",15 - 19 Tahun,Unesa,Sejarah ,3,2,4,5,5,4,4,4,5,2,5,1,4,4,3,4,4,4,3,5
2026-04-08 09:49:35,idalazuardi@yahoo.com,Cut Ida Iswahyudi,> 25 Tahun,UNNES,Kelautan,4,3,2,4,4,5,5,4,3,3,3,4,5,5,3,2,4,4,1,4
2026-05-05 20:35:26,galaksaefullah@hotmail.com,Murti Winarno,> 25 Tahun,Universitas Indraprasta,STEI,4,4,4,5,5,4,2,5,3,3,3,5,4,4,4,4,4,3,4,5
2026-04-24 21:51:19,saadat44@hotmail.com,Nova Hartati,20 - 24 Tahun,Universitas Negeri Semarang,Hukum ,3,4,4,5,2,4,5,4,4,5,5,2,2,5,5,3,5,4,3,4
2026-04-28 06:44:15,purwantiwahyu@hotmail.com,Vivi Zulaika,15 - 19 Tahun,unj,Teknologi Pangan,3,5,2,4,4,5,5,4,5,5,3,2,3,4,3,2,5,4,4,4
2026-04-12 13:26:19,tpuspita@gmail.com,Cakrawangsa Wacana,15 - 19 Tahun,IPB university ,Manajemen ,4,5,4,1,5,4,4,5,4,4,5,5,4,4,5,4,4,3,5,4
2026-04-25 16:25:26,dono30@yahoo.com,Dr. Anastasia Hartati,> 25 Tahun,Binus,Akuntansi ,4,4,4,1,4,4,5,3,5,4,5,5,3,5,4,4,4,5,4,4
2026-04-25 06:20:32,jarwasetiawan@yahoo.com,"Hj. Zaenab Sihombing, S.Pd",> 25 Tahun,ugm,fisika,4,5,5,4,5,3,4,5,4,5,4,3,4,4,5,1,5,2,4,5
2026-04-24 04:56:22,melanisabri@hotmail.com,Ulya Riyanti,> 25 Tahun,BINUS University,ekonomi ,5,2,2,2,2,4,3,2,5,2,5,4,4,3,4,4,4,3,5,2
2026-04-09 14:45:11,uwaiscindy@hotmail.com,Widya Hutapea,20 - 24 Tahun,De Montfort University,Informatika,1,5,5,3,4,4,2,5,4,5,4,4,4,4,4,5,5,4,5,4
2026-04-20 10:29:51,wpudjiastuti@gmail.com,Jamal Wasita,15 - 19 Tahun,Undip,Kedokteran Gigi,4,5,4,4,3,4,4,1,5,1,5,4,4,5,3,4,5,4,5,5
2026-05-05 01:48:57,harjomaheswara@yahoo.com,"Jabal Mansur, S.H.",20 - 24 Tahun,UI,fisika,5,4,4,5,5,3,5,4,4,4,3,5,4,3,4,5,4,5,4,4
2026-04-13 02:05:12,ryuniar@hotmail.com,Cahyadi Latupono,15 - 19 Tahun,Universitas Negeri Semarang ,Kehutanan ,4,4,4,4,2,5,5,5,4,5,5,5,5,3,4,4,5,5,3,2
2026-04-30 10:44:59,wijayantinardi@hotmail.com,Maida Narpati,20 - 24 Tahun,BINUS ,Kelautan,3,5,4,1,3,5,5,5,5,2,5,5,4,1,4,5,4,5,2,4
2026-04-27 11:57:25,hhastuti@hotmail.com,Elma Purwanti,> 25 Tahun,UGM,Manajemen Informatika,4,4,5,4,4,4,5,5,4,2,4,3,3,3,2,4,4,4,5,4
2026-05-02 14:41:15,mangunsongatmaja@yahoo.com,Bakiono Suartini,20 - 24 Tahun,Institut Pertanian Bogor,ilmu Komunikasi ,5,3,2,4,4,4,5,5,4,5,4,2,5,4,4,4,4,2,4,4
2026-05-06 17:05:36,xanana24@yahoo.com,Betania Nababan,20 - 24 Tahun,Binus University ,Pertanian ,4,4,3,5,2,4,5,5,4,5,3,5,2,4,3,2,5,4,5,2
2026-04-09 10:16:58,ilsamangunsong@hotmail.com,Ami Prasetya,20 - 24 Tahun,IPB university ,Sastra Jepang,4,3,5,4,3,5,4,4,4,4,4,3,5,4,5,5,4,4,4,4
2026-05-01 00:50:47,vanya45@gmail.com,Kardi Widodo,20 - 24 Tahun,IPB university ,Statistika terapan dan Komputasi ,1,5,5,5,3,4,5,5,4,5,5,5,5,5,3,5,3,4,3,4
2026-04-17 13:06:57,suci32@gmail.com,Tina Marbun,20 - 24 Tahun,Binus University,Teknik,3,5,5,4,4,4,3,4,5,5,4,4,3,3,4,4,2,3,2,4
2026-04-15 16:52:58,ardiantogarda@hotmail.com,"KH. Irfan Sihotang, S.E.",20 - 24 Tahun,STIKOM Poltek Cirebon ,Sistem Informasi,4,5,5,5,4,3,4,2,1,5,4,5,4,2,5,5,5,4,4,3
2026-05-02 23:53:39,nprasetya@yahoo.com,Dinda Mandasari,> 25 Tahun,Universitas Indraprasta,a,5,5,4,5,5,2,3,4,4,2,4,4,4,4,4,4,5,3,5,5
2026-04-20 23:39:07,legasinaga@gmail.com,Kacung Wahyudin,> 25 Tahun,Universitas Diponegoro ,Computer science - Intelligent system,1,5,3,4,5,4,5,4,5,4,3,2,5,2,5,5,5,5,4,4
2026-04-27 15:51:38,devi91@yahoo.com,"drg. Qori Natsir, S.Kom",> 25 Tahun,Binus bandung,Ekonomi ,3,4,2,4,1,4,2,4,3,5,4,4,5,4,4,4,4,5,4,3
2026-04-22 20:59:15,gamanhutapea@gmail.com,Gadang Tarihoran,20 - 24 Tahun,Binus University ,Statistika Terapan dan Komputasi,5,5,4,4,4,5,4,5,4,4,5,5,5,5,5,3,4,3,2,4
2026-04-18 14:51:37,kiandradabukke@yahoo.com,Bakianto Prakasa,20 - 24 Tahun,Universitas Indonesia,Kelautan,4,3,4,4,5,4,5,2,3,4,4,5,1,4,4,4,4,1,4,3
2026-04-25 17:10:23,prasetyonashiruddin@yahoo.com,Safina Usamah,> 25 Tahun,Universitas Negeri Jakarta,Kedokteran,5,5,4,5,4,4,5,4,4,5,4,4,5,3,4,4,5,4,4,2
2026-04-22 05:14:25,virmanardianto@gmail.com,Sari Pudjiastuti,20 - 24 Tahun,UPN veteran Jakarta ,Creativepreneurship,4,2,4,4,4,4,4,5,5,3,3,5,5,3,4,5,5,4,4,5
2026-04-20 06:41:13,samosirkeisha@gmail.com,Amelia Prasasta,> 25 Tahun,BINUS University,Pendidikan Akuntansi,5,1,4,4,4,4,5,3,5,4,4,4,2,5,5,1,3,2,3,5
2026-04-17 23:48:48,eva79@gmail.com,Cornelia Najmudin,15 - 19 Tahun,Universitas Palangkaraya ,Ssd,4,5,1,4,4,3,5,4,5,4,4,3,3,5,5,5,4,5,3,3
2026-04-29 19:22:15,dinda04@hotmail.com,Nalar Wulandari,> 25 Tahun,Universitas Negeri Surabaya ,fisika,5,5,4,4,4,4,4,5,2,4,2,5,5,4,5,2,4,5,5,3
2026-05-06 05:11:55,yuniaradhiarja@gmail.com,"H. Lega Thamrin, M.M.",15 - 19 Tahun,Pnj,Ilmu pendidikan ,3,2,4,5,1,5,5,2,4,5,5,5,3,5,4,5,5,2,2,5
2026-04-07 08:41:10,ridwanpradana@gmail.com,"Tgk. Oni Kuswoyo, M.Farm",20 - 24 Tahun,IPB,Computer Science,3,3,4,3,4,4,5,5,5,5,5,4,5,5,4,3,5,3,4,3
2026-04-25 16:44:42,namagagalih@yahoo.com,"Sutan Maras Saragih, S.T.",20 - 24 Tahun,Univertas Islam Lamongan,pertambangan,5,5,2,4,5,5,5,4,4,5,5,5,5,4,1,2,5,5,4,3
2026-04-21 23:11:28,situmorangargono@gmail.com,drg. Nova Budiman,15 - 19 Tahun,ITS,perbankan,4,4,4,5,5,2,3,4,5,2,3,3,2,4,5,5,5,4,4,5
2026-04-20 13:33:13,entengmangunsong@yahoo.com,T. Lanjar Laksita,15 - 19 Tahun,USU,Media Production,5,4,3,3,4,5,2,5,2,2,5,3,2,4,4,2,5,3,5,5
2026-04-24 22:55:24,banawa17@yahoo.com,Mulyanto Narpati,15 - 19 Tahun,Prasetiya Mulya,Kelautan,4,5,3,4,3,5,4,5,3,4,5,5,4,5,5,4,3,5,3,1
2026-04-08 00:18:24,mkurniawan@gmail.com,"Jayadi Mandala, S.Pt",20 - 24 Tahun,Politeknik Astra,Pendidikan Akuntansi,3,5,5,5,4,3,3,4,4,5,3,4,1,2,2,5,5,2,3,4
2026-04-30 22:16:04,prasetyarestu@hotmail.com,drg. Laila Marbun,20 - 24 Tahun,Uhamka,Sistem Informasi ,4,4,5,5,5,4,2,5,4,5,1,5,5,5,2,4,4,3,5,5
2026-04-21 09:52:38,kawayairawan@hotmail.com,Olivia Halim,> 25 Tahun,Universitas Indraprasta,Ilmu Ekonomi ,5,4,5,4,5,5,3,4,4,3,5,4,4,5,1,1,4,1,4,4
2026-04-19 06:06:32,sakarahmawati@hotmail.com,Mitra Prasetya,15 - 19 Tahun,Politeknik Astra,Teknik Informatika ,1,3,2,4,4,2,5,4,4,4,5,1,5,3,3,4,3,3,5,4
2026-04-19 22:20:19,halima99@yahoo.com,"R.A. Shania Gunarto, M.Ak",15 - 19 Tahun,a,Farmasi,1,1,4,4,1,4,4,4,4,5,5,4,1,4,4,2,1,4,3,5
2026-04-16 04:26:21,jailaniedi@hotmail.com,Daruna Melani,15 - 19 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Teknik,5,4,5,3,5,5,5,4,5,5,2,4,4,5,4,5,4,1,4,3
2026-04-30 03:42:08,gwinarsih@gmail.com,Wira Nasyiah,> 25 Tahun,Universitas Diponegoro ,Teknik Mesin,4,4,4,2,5,4,4,4,4,4,4,1,1,3,1,4,2,4,3,5
2026-04-21 01:18:31,simanjuntakpaulin@yahoo.com,Zaenab Rahmawati,> 25 Tahun,unpad,Pendidikan Akuntansi,4,5,4,5,5,5,4,5,4,1,4,4,4,3,5,5,4,5,5,4
2026-04-29 06:14:42,gastiwasita@hotmail.com,"Puti Permadi, S.E.I",20 - 24 Tahun,UI,ekonomi ,4,4,4,4,5,3,4,3,3,3,4,4,5,5,5,4,2,1,3,4
2026-04-18 19:01:27,lastuti@gmail.com,Sutan Karna Laksmiwati,> 25 Tahun,Unnes,Teknik Informatika dan Komputer ,5,2,5,4,4,4,4,4,3,3,4,4,4,4,5,4,2,3,3,5
2026-04-22 02:26:02,qandriani@yahoo.com,Dr. Latif Astuti,15 - 19 Tahun,unpad,Sistem Informasi ,4,2,5,5,4,5,4,4,4,4,5,4,3,3,3,4,3,5,5,3
2026-04-11 06:23:18,npurwanti@yahoo.com,Gamanto Purwanti,15 - 19 Tahun,Binus,Sastra Jepang,3,5,5,4,2,5,1,4,2,4,5,5,2,4,4,5,5,5,5,4
2026-04-09 08:44:59,erahimah@yahoo.com,Michelle Kusumo,15 - 19 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Matematika dan IPA ,2,4,4,1,4,5,4,4,3,5,2,3,5,4,1,4,3,1,4,5
2026-04-16 06:45:28,mulya68@hotmail.com,Kamila Wasita,15 - 19 Tahun,ugm,Computer Science ,3,5,4,5,5,3,5,3,5,5,5,4,4,4,3,4,5,5,1,4
2026-04-30 12:50:07,halimgabriella@gmail.com,"Danu Prasetyo, S.Sos",20 - 24 Tahun,Prasetiya Mulya,Ilmu komunikasi ,5,3,5,4,4,3,2,2,1,4,5,2,4,4,5,5,3,5,4,5
2026-04-15 18:53:34,daru58@yahoo.com,Daniswara Zulkarnain,20 - 24 Tahun,Universitas Telkom ,Kedokteran,4,3,5,2,5,4,3,4,5,5,4,3,2,4,5,4,2,1,4,4
2026-04-27 02:51:52,prasetyakawaca@yahoo.com,Gandi Wijayanti,20 - 24 Tahun,Binus,pertanian ,4,5,5,5,5,3,4,2,5,4,4,3,4,4,2,3,3,3,4,5
2026-04-09 04:13:22,sihombingcemplunk@yahoo.com,"Rika Mansur, S.Psi",> 25 Tahun,Institut Pariwisata dan Bisnis Internasional ,Sastra Jepang,5,4,3,4,2,4,4,4,5,5,4,3,4,4,5,1,2,1,4,3
2026-05-07 07:07:04,maya45@hotmail.com,Cemeti Nurdiyanti,15 - 19 Tahun,Universitas Negeri Semarang,Statistika ,4,5,3,5,5,5,4,4,4,4,4,4,4,5,5,4,2,3,3,5
2026-04-10 10:12:47,vnasyiah@yahoo.com,Capa Laksita,> 25 Tahun,Universitas Trilogi,ilmu Komunikasi ,5,4,4,5,4,5,5,5,4,5,5,2,2,4,3,4,5,4,4,4
2026-04-16 12:59:21,maulanabaktiono@yahoo.com,Pia Maryati,15 - 19 Tahun,Universitas Telkom ,Ilmu komunikasi ,4,4,5,4,4,4,3,2,5,4,5,4,5,4,2,5,4,5,5,1
2026-05-05 17:35:14,pradanafebi@yahoo.com,Gadang Permata,> 25 Tahun,Unpad,Psikologi ,4,4,5,4,3,2,2,4,5,3,4,4,4,4,5,5,4,5,5,3
2026-04-19 17:36:53,jayadiwacana@hotmail.com,Endah Utama,15 - 19 Tahun,BINUS University,Ilmu Ekonomi ,3,5,2,4,5,4,5,2,2,4,4,4,4,4,4,3,3,4,5,4
2026-04-29 22:11:21,wira24@yahoo.com,"Hj. Diah Uwais, S.Pd",> 25 Tahun,Universitas Indraprasta,Hukum ,5,4,2,3,4,1,5,4,3,5,3,3,3,5,2,1,5,3,3,4
2026-04-22 19:52:05,rahayunugraha@yahoo.com,Laila Puspita,> 25 Tahun,Universitas Indonesia ,Branding,2,4,2,3,3,3,4,5,3,4,4,5,1,4,3,5,5,5,4,5
2026-04-27 22:38:00,kambali73@gmail.com,Ismail Purnawati,15 - 19 Tahun,ub,fisika,5,4,5,3,5,4,4,2,2,5,5,4,3,3,4,5,5,3,4,2
2026-04-27 22:05:47,amansur@hotmail.com,"Cecep Siregar, S.IP",> 25 Tahun,Universitas Indraprasta,Teknik Informatika ,3,4,3,5,4,5,4,5,5,4,4,3,4,5,4,2,4,5,4,5
2026-04-27 21:11:13,ywasita@hotmail.com,"R.A. Paulin Handayani, S.E.I",15 - 19 Tahun,UI,Computer Science,5,5,4,3,4,5,5,4,3,5,4,4,2,4,5,4,1,5,5,4
2026-04-16 03:26:31,rajasajabal@hotmail.com,Laksana Halim,15 - 19 Tahun,Universitas Negeri Jakarta,Kelautan,3,4,3,4,2,2,5,3,1,5,4,2,1,3,4,4,5,4,4,4
2026-04-12 13:47:47,rahayureksa@hotmail.com,"Gatot Wahyuni, S.Gz",15 - 19 Tahun,ASTRAtech,Teknik Informatika,3,5,3,5,4,3,5,2,4,5,4,1,1,3,3,4,5,3,5,4
2026-04-11 15:12:02,gatra00@hotmail.com,"Lega Anggraini, S.T.",> 25 Tahun,Binus,Agribisnis,5,4,4,4,2,3,4,4,4,4,4,5,5,2,3,4,4,4,5,3
2026-04-29 17:38:19,cahyadi90@yahoo.com,Dimaz Kuswandari,20 - 24 Tahun,unpad,kimia,5,4,4,5,5,5,5,4,3,2,3,3,5,5,2,4,4,3,2,5
2026-04-29 12:47:33,esudiati@gmail.com,"Harjo Salahudin, S.E.",20 - 24 Tahun,Universitas Telkom ,Teknik Sipil,4,5,4,5,2,3,5,4,4,3,4,4,3,4,4,5,4,3,1,5
2026-05-01 14:30:47,prayitna62@hotmail.com,"Tgk. Titin Firgantoro, S.Psi",> 25 Tahun,Binus bandung,teknik elektro,3,2,2,4,5,2,4,4,5,4,2,3,2,4,4,4,1,5,4,5
2026-05-07 02:12:42,hasta44@hotmail.com,"Devi Najmudin, S.Sos",> 25 Tahun,ugm,Statistika terapan dan Komputasi ,4,5,4,2,4,4,4,5,5,4,4,2,1,4,3,5,4,2,3,4
2026-04-09 04:40:52,adiarja66@gmail.com,Rina Nababan,> 25 Tahun,UGM,sastra inggris ,1,3,5,5,1,4,2,3,4,4,4,2,5,3,5,4,4,3,4,5
2026-04-18 23:59:42,hsuwarno@hotmail.com,Tantri Nasyiah,> 25 Tahun,Universitas Negeri Surabaya ,Manajemen ,4,4,1,4,4,5,2,1,3,3,5,2,4,3,4,5,4,5,4,4
2026-05-03 03:51:32,bsimanjuntak@hotmail.com,Simon Wibisono,15 - 19 Tahun,Unesa,Manajemen ,5,5,3,1,4,3,5,2,1,5,5,5,4,1,4,4,3,4,5,2
2026-04-28 19:19:52,zizikusumo@yahoo.com,Tgk. Citra Prabowo,20 - 24 Tahun,Universitas Palangkaraya ,akuntansi,5,2,5,4,4,3,5,5,3,4,5,4,3,5,1,4,4,4,4,4
2026-04-21 21:52:38,maulanaumi@hotmail.com,"Ir. Zelda Sirait, S.Kom",> 25 Tahun,UNNES,Farmasi,4,5,5,4,4,3,3,4,3,2,3,2,4,2,4,3,2,3,1,5
2026-04-11 18:17:33,puspa58@gmail.com,Ani Suwarno,> 25 Tahun,IPB,Ilmu Ekonomi ,4,1,5,4,5,4,2,4,3,4,3,4,4,4,2,4,5,4,1,4
2026-04-11 21:38:22,among39@hotmail.com,"Hj. Tania Lazuardi, M.TI.",> 25 Tahun,Universitas Gunadarma,Informatika,5,5,5,4,4,4,5,4,5,1,4,4,4,4,4,2,4,5,4,2
2026-04-12 13:24:45,bagus05@gmail.com,"Yunita Hariyah, M.M.",> 25 Tahun,UNNES,Pertanian ,4,4,4,4,2,4,4,5,4,4,4,2,3,3,2,4,4,3,4,5
2026-04-12 15:36:07,puspapudjiastuti@gmail.com,Dewi Pradana,20 - 24 Tahun,Kyoto University of Advanced Science ,Akuntansi ,4,2,5,2,4,5,5,4,5,3,3,1,4,4,3,5,4,5,5,5
2026-04-15 18:24:49,xharyanto@hotmail.com,Puput Wasita,> 25 Tahun,Universitas Telkom Bandung,Ekonomi ,4,4,4,2,4,4,3,5,4,4,4,5,3,3,4,5,4,4,5,4
2026-05-07 03:25:58,adhiarja17@gmail.com,Artawan Oktaviani,> 25 Tahun,Universitas Brawijaya ,Statistika terapan dan Komputasi ,5,4,3,2,4,1,4,2,4,3,3,5,5,2,4,5,2,4,3,3
2026-04-16 22:54:30,kuswandarijumari@hotmail.com,"Zizi Dongoran, S.I.Kom",15 - 19 Tahun,Universitas Sumatera Utara ,manajemen ,4,3,5,2,5,4,4,5,4,5,4,3,4,5,5,5,3,2,2,5
2026-04-11 08:25:57,maryaticahyadi@hotmail.com,R.A. Lili Januar,> 25 Tahun,Binus,ilkom,5,5,4,1,4,2,5,4,3,4,4,5,5,5,4,5,5,4,5,5
2026-04-15 08:56:49,ika68@hotmail.com,"R. Jais Wibisono, S.Ked",15 - 19 Tahun,Unpad,teknik,4,2,4,2,5,1,2,3,4,4,3,5,4,3,5,2,4,5,5,5
2026-05-06 06:24:23,verapudjiastuti@hotmail.com,Olivia Melani,15 - 19 Tahun,Unnes,pertanian ,2,4,2,2,3,4,4,2,2,5,3,2,4,3,5,4,5,4,1,5
2026-04-09 13:07:13,legahutagalung@hotmail.com,"Dt. Damar Hutagalung, S.Pd",> 25 Tahun,Telkom university surabaya ,Ilmu Politik,2,2,3,5,4,4,1,2,4,3,5,2,4,4,5,4,5,3,5,4
2026-04-13 03:38:14,padmatarihoran@gmail.com,"R. Almira Pudjiastuti, M.M.",20 - 24 Tahun,BINUS ,Teknik ,5,5,5,3,2,4,4,5,4,4,4,3,5,5,5,5,2,3,4,4
2026-04-10 19:02:51,usamahprima@yahoo.com,Dt. Ismail Uyainah,15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),fisika,4,3,1,4,4,4,4,5,3,4,3,4,5,4,4,4,4,4,4,4
2026-04-13 00:56:46,nwulandari@gmail.com,"Ir. Gamblang Nugroho, S.E.I",15 - 19 Tahun,Universitas Telkom Bandung,Computer Science ,4,4,4,4,4,3,4,3,4,5,3,2,4,4,4,4,4,3,5,2
2026-04-22 14:38:41,yolandamala@hotmail.com,"Widya Prayoga, S.Psi",> 25 Tahun,Universitas Indonesia ,perbankan,5,4,4,4,5,4,4,3,4,4,4,1,2,5,4,3,1,5,5,4
2026-04-08 02:57:23,latuponokani@hotmail.com,Mustofa Budiyanto,> 25 Tahun,UNJ,Teknik,3,4,5,4,5,5,5,4,3,4,4,4,2,5,5,5,5,5,5,4
2026-04-23 22:47:45,faizahnovitasari@yahoo.com,"Sutan Gambira Tamba, S.E.I",> 25 Tahun,Universitas Brawijaya ,Statistika terapan dan Komputasi ,5,4,2,4,3,5,4,5,4,2,4,3,4,5,3,5,4,4,3,4
2026-04-30 01:40:08,atmajapurnawati@gmail.com,Paramita Hariyah,20 - 24 Tahun,Universitas Trilogi,Teknologi Pangan,5,4,5,4,4,5,4,4,5,4,4,5,4,5,2,4,4,4,4,5
2026-05-06 21:24:40,ydongoran@yahoo.com,Yuliana Usamah,20 - 24 Tahun,ub,Statistika terapan dan Komputasi ,3,1,4,5,4,5,2,4,1,5,5,4,5,3,3,5,3,5,4,1
2026-04-23 14:28:28,purwantorahimah@yahoo.com,"Amelia Haryanti, M.TI.",15 - 19 Tahun,ITB,Manajemen Perhotelan,5,4,4,3,4,4,5,4,5,4,3,1,3,5,4,5,5,5,3,5
2026-04-24 19:15:40,maryaditiara@hotmail.com,"Ika Hutapea, M.Farm",20 - 24 Tahun,Universitas Indonesia ,Ilmu komunikasi ,5,4,4,3,5,4,5,2,5,4,4,4,3,5,4,4,4,5,5,4
2026-04-19 01:56:21,irawanrespati@yahoo.com,Puti Palastri,20 - 24 Tahun,unpad,Manajemen,4,4,1,4,5,5,5,2,4,3,5,3,3,4,5,5,3,2,1,3
2026-04-24 03:36:14,fyuliarti@hotmail.com,Murti Setiawan,20 - 24 Tahun,UGM,Teknologi Rekayasa Logistik,3,5,4,3,5,4,2,3,5,4,5,4,2,2,3,5,4,4,2,4
2026-05-06 11:36:22,prasastabalijan@gmail.com,Cici Hastuti,> 25 Tahun,Institut Pariwisata dan Bisnis Internasional ,psikologi ,5,5,4,5,4,4,4,4,5,4,3,3,4,4,4,5,5,4,4,5
2026-04-24 17:32:08,rajatazulfa@gmail.com,Ana Suryatmi,20 - 24 Tahun,Universitas Diponegoro ,Manajemen,4,3,5,5,4,3,3,5,5,3,5,4,3,4,4,5,5,2,4,4
2026-04-28 11:15:13,eka58@yahoo.com,"R.A. Yunita Zulaika, S.IP",15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Farmasi,4,4,5,4,3,4,5,4,4,2,5,5,4,5,2,4,3,5,4,1
2026-04-27 19:50:12,khartati@yahoo.com,"Hamima Pranowo, S.E.I",20 - 24 Tahun,BINUS University,Hukum ,4,5,4,4,4,3,5,2,2,2,1,5,4,4,3,5,5,4,4,4
2026-04-30 17:47:42,mujur92@yahoo.com,drg. Raina Winarno,15 - 19 Tahun,Unpad,Manajemen Perhotelan,5,5,5,5,2,4,2,3,2,5,4,4,5,4,5,3,5,4,4,4
2026-04-10 04:12:07,iprayoga@gmail.com,R. Ifa Pratama,20 - 24 Tahun,UNJ,kimia,5,4,3,5,4,1,5,5,5,4,3,3,5,5,3,3,4,3,4,4
2026-04-21 12:39:07,fitria14@hotmail.com,Wahyu Waskita,15 - 19 Tahun,Universitas Negeri Surabaya ,Statistika ,4,3,5,4,2,4,3,3,5,3,3,3,5,5,2,3,3,2,3,5
2026-04-13 02:12:45,nasrullahsiregar@yahoo.com,Azalea Kuswandari,15 - 19 Tahun,UI,Kehutanan ,1,4,5,1,3,3,3,4,2,4,5,4,4,4,5,4,2,5,2,4
2026-04-25 13:49:21,simbolongamblang@gmail.com,"Hj. Salimah Pudjiastuti, S.Gz",15 - 19 Tahun,ITB,teknik elektro,4,5,5,3,4,1,5,4,3,4,5,2,4,5,5,2,4,4,1,4
2026-04-18 14:24:16,hjailani@hotmail.com,Yessi Wahyudin,20 - 24 Tahun,Universitas Indonesia,Pendidikan Akuntansi,4,4,3,4,5,5,4,4,4,4,5,5,2,3,4,5,5,1,5,5
2026-05-06 20:09:25,rmangunsong@yahoo.com,Zizi Farida,20 - 24 Tahun,Undip,Sistem Informasi ,5,3,4,4,4,3,3,5,5,4,1,4,4,4,2,4,5,1,5,5
2026-04-12 07:59:54,rinilatupono@hotmail.com,Tgk. Capa Maheswara,> 25 Tahun,BINUS University,Teknik Informatika,5,5,4,4,4,4,2,4,2,2,5,1,2,4,4,2,5,4,3,4
2026-04-22 18:08:32,hardiansyahdiah@hotmail.com,Jefri Utami,20 - 24 Tahun,Universitas Telkom ,ilmu Komunikasi ,3,4,4,4,4,4,4,3,4,5,3,1,3,4,4,3,4,5,3,5
